dm10849 FBgn0058122
dm644 FBgn0035229
dm645 FBgn0034087
dm646 FBgn0003732
dm647 FBgn0034476
dm641 FBgn0024698
dm3448 FBgn0033372
dm3449 FBgn0027617
dm2889 FBgn0001233
dm3447 FBgn0005696
dm2885 FBgn0011596
dm2884 FBgn0028482
dm14060 FBgn0051226
dm2881 FBgn0031853
dm2880 FBgn0003261
dm2883 FBgn0052026
dm2882 FBgn0015396
dm8055 FBgn0034835
dm12240 FBgn0033544
dm3442 FBgn0033443
dm11440 FBgn0028884
dm3443 FBgn0030114
dm5537 FBgn0033458
dm5531 FBgn0001235
dm8421 FBgn0052846
dm5532 FBgn0038617
dm10861 FBgn0032869
dm8420 FBgn0040366
dm5533 FBgn0031769
dm8423 FBgn0025682
dm8422 FBgn0036536
dm11019 FBgn0035014
dm11018 FBgn0029709
dm8427 FBgn0039160
dm10058 FBgn0086371
dm10059 FBgn0050161
dm10056 FBgn0040349
dm10054 FBgn0032836
dm8426 FBgn0036556
dm10052 FBgn0017556
dm10053 FBgn0035906
dm10050 FBgn0050383
dm5539 FBgn0052238
dm8429 FBgn0033158
dm1049 FBgn0035923
dm8428 FBgn0260793
dm8607 FBgn0029994
dm2423 FBgn0261258
dm11012 FBgn0051363
dm1277 FBgn0031696
dm1276 FBgn0087007
dm1275 FBgn0026317
dm1274 FBgn0051665
dm1272 FBgn0052305
dm1271 FBgn0023513
dm13220 FBgn0261549
dm6382 FBgn0032620
dm1278 FBgn0259111
dm9062 FBgn0039020
dm9063 FBgn0261434
dm9061 FBgn0035325
dm9066 FBgn0039357
dm9067 FBgn0020235
dm9064 FBgn0050419
dm9065 FBgn0038183
dm9069 FBgn0004106
dm7301 FBgn0035379
dm13673 FBgn0031977
dm7302 FBgn0030474
dm7305 FBgn0041626
dm7307 FBgn0033309
dm7306 FBgn0041205
dm7309 FBgn0026394
dm7308 FBgn0033449
dm13657 FBgn0259209
dm13124 FBgn0030605
dm12069 FBgn0039732
dm2789 FBgn0017577
dm13677 FBgn0040898
dm1053 FBgn0000479
dm4572 FBgn0036789
dm1050 FBgn0033049
dm1057 FBgn0035264
dm1055 FBgn0020412
dm1054 FBgn0000256
dm13674 FBgn0004052
dm2780 FBgn0036205
dm2781 FBgn0052541
dm2784 FBgn0034133
dm2785 FBgn0032176
dm8885 FBgn0027496
dm9686 FBgn0039965
dm9687 FBgn0020906
dm9684 FBgn0034483
dm9685 FBgn0030874
dm9682 FBgn0010774
dm9680 FBgn0028407
dm9681 FBgn0034945
dm5196 FBgn0000636
dm5197 FBgn0086901
dm5195 FBgn0034194
dm5192 FBgn0010235
dm5193 FBgn0259937
dm5190 FBgn0030761
dm5191 FBgn0000454
dm5198 FBgn0033656
dm5199 FBgn0029710
dm7327 FBgn0038763
dm8105 FBgn0030384
dm12529 FBgn0050269
dm12298 FBgn0033871
dm12299 FBgn0032824
dm12524 FBgn0052625
dm12525 FBgn0033221
dm12526 FBgn0058164
dm12527 FBgn0050288
dm12520 FBgn0039149
dm12522 FBgn0013301
dm12523 FBgn0000339
dm6431 FBgn0038498
dm6432 FBgn0001125
dm6433 FBgn0027903
dm6434 FBgn0037329
dm6435 FBgn0029928
dm6436 FBgn0034030
dm6437 FBgn0027559
dm6438 FBgn0032195
dm6439 FBgn0039114
dm6269 FBgn0039941
dm422 FBgn0010660
dm5220 FBgn0035090
dm5221 FBgn0033831
dm5222 FBgn0023514
dm5223 FBgn0000261
dm5224 FBgn0020622
dm5225 FBgn0043792
dm5226 FBgn0032781
dm5227 FBgn0033616
dm5228 FBgn0262560
dm6385 FBgn0036793
dm455 FBgn0025864
dm454 FBgn0041111
dm456 FBgn0034155
dm451 FBgn0001311
dm453 FBgn0004373
dm452 FBgn0039863
dm8810 FBgn0038346
dm8811 FBgn0039712
dm8812 FBgn0031267
dm8813 FBgn0004177
dm459 FBgn0037565
dm458 FBgn0034976
dm8816 FBgn0032483
dm6557 FBgn0025574
dm3190 FBgn0028519
dm6555 FBgn0261458
dm6554 FBgn0014189
dm6553 FBgn0027378
dm6552 FBgn0035954
dm6551 FBgn0039038
dm3191 FBgn0038652
dm12740 FBgn0030440
dm12741 FBgn0058402
dm12742 FBgn0031219
dm12743 FBgn0036109
dm12743 FBgn0036108
dm12744 FBgn0032293
dm6559 FBgn0037365
dm4262 FBgn0003716
dm3193 FBgn0036376
dm3666 FBgn0050359
dm4303 FBgn0037144
dm3195 FBgn0034447
dm3196 FBgn0033863
dm2429 FBgn0028494
dm5509 FBgn0022349
dm11909 FBgn0000181
dm6881 FBgn0038798
dm6880 FBgn0260750
dm6882 FBgn0052057
dm6885 FBgn0036891
dm6884 FBgn0051633
dm6886 FBgn0027054
dm6889 FBgn0036096
dm6888 FBgn0259142
dm13463 FBgn0069934
dm1079 FBgn0038629
dm3925 FBgn0086855
dm2105 FBgn0001259
dm11902 FBgn0259209
dm11901 FBgn0052563
dm14069 FBgn0034103
dm10603 FBgn0033712
dm10602 FBgn0050376
dm10600 FBgn0030763
dm10606 FBgn0033216
dm10605 FBgn0033556
dm10604 FBgn0086768
dm11907 FBgn0032002
dm10609 FBgn0033381
dm10608 FBgn0058356
dm8538 FBgn0026087
dm11905 FBgn0034578
dm1070 FBgn0015615
dm1073 FBgn0033482
dm128 FBgn0003396
dm7932 FBgn0035482
dm7933 FBgn0038921
dm7930 FBgn0036940
dm7931 FBgn0035348
dm7936 FBgn0030871
dm7937 FBgn0038608
dm7934 FBgn0038252
dm7935 FBgn0000273
dm4371 FBgn0052343
dm4373 FBgn0025885
dm4372 FBgn0260440
dm4375 FBgn0263241
dm4374 FBgn0052311
dm4377 FBgn0032701
dm4376 FBgn0015568
dm13937 FBgn0032400
dm1077 FBgn0043854
dm10931 FBgn0039742
dm10930 FBgn0013323
dm10933 FBgn0053057
dm10932 FBgn0028662
dm10935 FBgn0050052
dm10934 FBgn0022268
dm10938 FBgn0250908
dm3926 FBgn0032262
dm4018 FBgn0073146
dm4019 FBgn0003310
dm4014 FBgn0030954
dm4015 FBgn0004574
dm4017 FBgn0002524
dm4011 FBgn0026199
dm7097 FBgn0039045
dm3921 FBgn0015622
dm6004 FBgn0039677
dm11850 FBgn0050050
dm6007 FBgn0003887
dm14034 FBgn0034245
dm8107 FBgn0032478
dm14036 FBgn0069944
dm11517 FBgn0058138
dm11510 FBgn0036596
dm11511 FBgn0039552
dm14032 FBgn0038647
dm8101 FBgn0039651
dm6025 FBgn0032488
dm14038 FBgn0261599
dm11519 FBgn0051832
dm8108 FBgn0030511
dm6006 FBgn0052281
dm14063 FBgn0051749
dm13756 FBgn0069923
dm9855 FBgn0034833
dm14062 FBgn0052582
dm9479 FBgn0039198
dm9475 FBgn0030745
dm9474 FBgn0036519
dm9476 FBgn0031908
dm9471 FBgn0033457
dm9470 FBgn0031654
dm9473 FBgn0039368
dm9472 FBgn0033195
dm8316 FBgn0036979
dm5769 FBgn0035249
dm5768 FBgn0039856
dm5765 FBgn0030177
dm5764 FBgn0032846
dm5767 FBgn0020392
dm5766 FBgn0039731
dm5761 FBgn0038700
dm5760 FBgn0030554
dm5763 FBgn0250785
dm7837 FBgn0034825
dm1428 FBgn0086694
dm1429 FBgn0035111
dm9132 FBgn0030729
dm3865 FBgn0031375
dm1422 FBgn0052106
dm1423 FBgn0022786
dm1420 FBgn0001337
dm1421 FBgn0026563
dm1426 FBgn0003715
dm1427 FBgn0250732
dm1424 FBgn0035086
dm1425 FBgn0011653
dm9219 FBgn0037086
dm9211 FBgn0039799
dm9210 FBgn0039199
dm9213 FBgn0034776
dm9212 FBgn0052099
dm9214 FBgn0259246
dm9216 FBgn0036405
dm82 FBgn0036398
dm3806 FBgn0031119
dm14067 FBgn0050430
dm2548 FBgn0053143
dm6388 FBgn0029768
dm14066 FBgn0023170
dm122 FBgn0039959
dm2437 FBgn0052107
dm3804 FBgn0034939
dm11159 FBgn0038423
dm3805 FBgn0039415
dm124 FBgn0002926
dm116 FBgn0261885
dm7114 FBgn0032750
dm13355 FBgn0031276
dm13356 FBgn0033950
dm13357 FBgn0035032
dm7110 FBgn0015283
dm13353 FBgn0040338
dm13359 FBgn0028943
dm3352 FBgn0051361
dm3350 FBgn0030314
dm3351 FBgn0011659
dm3356 FBgn0036282
dm3357 FBgn0030121
dm3355 FBgn0003654
dm3358 FBgn0032082
dm3359 FBgn0250819
dm5569 FBgn0024987
dm739 FBgn0039680
dm12198 FBgn0032200
dm12195 FBgn0033085
dm12194 FBgn0003942
dm12196 FBgn0036107
dm12191 FBgn0032816
dm12190 FBgn0010412
dm12193 FBgn0038893
dm1848 FBgn0036717
dm1849 FBgn0035121
dm1844 FBgn0051445
dm1845 FBgn0086898
dm1846 FBgn0044324
dm5568 FBgn0035104
dm1840 FBgn0053286
dm1841 FBgn0033187
dm1843 FBgn0035437
dm8274 FBgn0034838
dm3800 FBgn0034396
dm595 FBgn0021760
dm596 FBgn0051213
dm597 FBgn0034854
dm592 FBgn0039530
dm593 FBgn0041180
dm5567 FBgn0036749
dm598 FBgn0051755
dm599 FBgn0052333
dm848 FBgn0042650
dm849 FBgn0032796
dm8275 FBgn0039350
dm843 FBgn0000313
dm840 FBgn0032175
dm841 FBgn0262029
dm846 FBgn0003041
dm847 FBgn0039338
dm845 FBgn0035267
dm5566 FBgn0030914
dm8483 FBgn0030964
dm8480 FBgn0031707
dm8486 FBgn0031674
dm8276 FBgn0000258
dm11078 FBgn0031591
dm11077 FBgn0035084
dm11076 FBgn0004783
dm11075 FBgn0037910
dm11074 FBgn0037351
dm11073 FBgn0026380
dm11071 FBgn0028429
dm11070 FBgn0034753
dm5564 FBgn0001138
dm8270 FBgn0028507
dm8669 FBgn0032247
dm8668 FBgn0032030
dm8667 FBgn0016131
dm8666 FBgn0000100
dm8665 FBgn0039407
dm8664 FBgn0031739
dm8663 FBgn0037802
dm8662 FBgn0036059
dm8661 FBgn0034948
dm8660 FBgn0036290
dm5563 FBgn0052373
dm8271 FBgn0051679
dm1109 FBgn0010303
dm1108 FBgn0034072
dm5561 FBgn0042710
dm5404 FBgn0037986
dm8273 FBgn0037063
dm13813 FBgn0069948
dm13812 FBgn0033623
dm13811 FBgn0051050
dm13810 FBgn0000216
dm5405 FBgn0031622
dm13817 FBgn0045827
dm13816 FBgn0039077
dm13815 FBgn0040723
dm13814 FBgn0069922
dm10038 FBgn0036015
dm5206 FBgn0014143
dm6850 FBgn0031060
dm5207 FBgn0036447
dm10030 FBgn0031662
dm10031 FBgn0005593
dm10032 FBgn0038431
dm10033 FBgn0068533
dm10034 FBgn0029931
dm2256 FBgn0033224
dm10036 FBgn0030451
dm10037 FBgn0035714
dm5205 FBgn0260779
dm2250 FBgn0036450
dm2251 FBgn0034643
dm2621 FBgn0243516
dm5200 FBgn0032586
dm2620 FBgn0038967
dm5201 FBgn0010747
dm3305 FBgn0051860
dm2622 FBgn0030403
dm3304 FBgn0035997
dm2625 FBgn0035262
dm2624 FBgn0000629
dm1211 FBgn0020616
dm1210 FBgn0050275
dm1212 FBgn0011771
dm1215 FBgn0032095
dm1214 FBgn0029763
dm1217 FBgn0039955
dm10509 FBgn0062413
dm1219 FBgn0005614
dm8171 FBgn0032329
dm11133 FBgn0030310
dm5450 FBgn0036168
dm9048 FBgn0030409
dm9049 FBgn0261822
dm9045 FBgn0026144
dm9046 FBgn0039599
dm9047 FBgn0039274
dm9040 FBgn0053292
dm9041 FBgn0040491
dm9043 FBgn0039376
dm13109 FBgn0051079
dm13108 FBgn0051887
dm7329 FBgn0053301
dm7328 FBgn0045500
dm5455 FBgn0046296
dm3124 FBgn0084063
dm7323 FBgn0262737
dm7322 FBgn0037513
dm7321 FBgn0037035
dm13105 FBgn0031603
dm7326 FBgn0052845
dm7325 FBgn0036294
dm7324 FBgn0036623
dm4246 FBgn0031401
dm11139 FBgn0030462
dm8528 FBgn0031817
dm781 FBgn0041183
dm5459 FBgn0037624
dm8529 FBgn0031877
dm4599 FBgn0038702
dm4595 FBgn0004856
dm4594 FBgn0002638
dm4596 FBgn0038311
dm4590 FBgn0004102
dm4593 FBgn0031057
dm4592 FBgn0028952
dm8524 FBgn0035436
dm8525 FBgn0035755
dm780 FBgn0051146
dm1561 FBgn0036038
dm11137 FBgn0030192
dm1530 FBgn0030735
dm5802 FBgn0001248
dm11135 FBgn0026564
dm1532 FBgn0052264
dm6180 FBgn0003889
dm6181 FBgn0030660
dm6182 FBgn0024993
dm6183 FBgn0035316
dm6184 FBgn0034351
dm6185 FBgn0051388
dm6187 FBgn0053230
dm6188 FBgn0036500
dm1535 FBgn0004913
dm10505 FBgn0019982
dm1536 FBgn0031606
dm2748 FBgn0036628
dm2749 FBgn0028886
dm2746 FBgn0051719
dm2747 FBgn0263198
dm2744 FBgn0003079
dm2742 FBgn0038008
dm2741 FBgn0003093
dm697 FBgn0015391
dm696 FBgn0262647
dm695 FBgn0000568
dm694 FBgn0032348
dm692 FBgn0032498
dm691 FBgn0066164
dm690 FBgn0029091
dm12729 FBgn0038579
dm13752 FBgn0051451
dm699 FBgn0020621
dm12726 FBgn0031786
dm13753 FBgn0040730
dm785 FBgn0003028
dm13754 FBgn0052440
dm123 FBgn0003415
dm7267 FBgn0045497
dm6458 FBgn0010803
dm6459 FBgn0033850
dm13204 FBgn0033300
dm6452 FBgn0036579
dm6451 FBgn0037298
dm6456 FBgn0263347
dm6454 FBgn0036956
dm6455 FBgn0011817
dm2298 FBgn0051782
dm5248 FBgn0030189
dm12720 FBgn0030338
dm1719 FBgn0037301
dm2290 FBgn0030055
dm2291 FBgn0085444
dm2292 FBgn0052344
dm5241 FBgn0261119
dm5246 FBgn0039844
dm2295 FBgn0052793
dm473 FBgn0039000
dm12763 FBgn0069927
dm12760 FBgn0050436
dm470 FBgn0040022
dm477 FBgn0023081
dm12767 FBgn0032111
dm475 FBgn0000212
dm12765 FBgn0038979
dm3161 FBgn0086359
dm3160 FBgn0000543
dm478 FBgn0031171
dm3165 FBgn0027578
dm3167 FBgn0086690
dm6531 FBgn0039321
dm6530 FBgn0032671
dm6532 FBgn0027788
dm6535 FBgn0000588
dm6534 FBgn0032513
dm6536 FBgn0051694
dm6539 FBgn0050414
dm6538 FBgn0036460
dm7914 FBgn0035455
dm13501 FBgn0058116
dm7915 FBgn0039069
dm1298 FBgn0011202
dm7916 FBgn0038405
dm6572 FBgn0039065
dm1989 FBgn0024921
dm1988 FBgn0051211
dm11156 FBgn0058096
dm1981 FBgn0037935
dm1980 FBgn0033890
dm1983 FBgn0086444
dm1982 FBgn0031537
dm1985 FBgn0034276
dm1987 FBgn0033095
dm8873 FBgn0035600
dm8870 FBgn0039828
dm8871 FBgn0031494
dm8876 FBgn0030915
dm8877 FBgn0003373
dm8874 FBgn0023177
dm8878 FBgn0029828
dm8879 FBgn0036648
dm10629 FBgn0005648
dm10628 FBgn0035181
dm10624 FBgn0025642
dm10626 FBgn0058409
dm10621 FBgn0051294
dm10620 FBgn0051418
dm10623 FBgn0038645
dm10622 FBgn0034354
dm4353 FBgn0011725
dm4351 FBgn0002569
dm4350 FBgn0038583
dm4357 FBgn0034611
dm4356 FBgn0038167
dm4358 FBgn0039858
dm14001 FBgn0040606
dm7919 FBgn0036999
dm7669 FBgn0034826
dm7666 FBgn0004811
dm7667 FBgn0033374
dm7664 FBgn0039280
dm7665 FBgn0003978
dm7662 FBgn0032371
dm7663 FBgn0024177
dm7660 FBgn0032372
dm7661 FBgn0083981
dm5339 FBgn0014465
dm7911 FBgn0031256
dm6067 FBgn0068135
dm14000 FBgn0040843
dm10489 FBgn0043455
dm10488 FBgn0033817
dm10959 FBgn0025456
dm10958 FBgn0025394
dm4323 FBgn0053180
dm10953 FBgn0030100
dm10952 FBgn0031018
dm10951 FBgn0038179
dm10950 FBgn0039115
dm10956 FBgn0033715
dm10955 FBgn0036470
dm10954 FBgn0004638
dm4648 FBgn0027779
dm6066 FBgn0033241
dm14003 FBgn0051740
dm8296 FBgn0032768
dm8294 FBgn0034008
dm8295 FBgn0030806
dm8292 FBgn0262559
dm8293 FBgn0039304
dm8290 FBgn0039686
dm8291 FBgn0262123
dm11688 FBgn0039233
dm11689 FBgn0037676
dm8298 FBgn0027843
dm6065 FBgn0032601
dm14002 FBgn0040870
dm4321 FBgn0001133
dm243 FBgn0026401
dm8515 FBgn0003162
dm14005 FBgn0050332
dm11672 FBgn0052313
dm8120 FBgn0030421
dm8121 FBgn0030941
dm8122 FBgn0036081
dm8123 FBgn0030067
dm8124 FBgn0034173
dm8125 FBgn0035998
dm5406 FBgn0039784
dm14019 FBgn0040679
dm5408 FBgn0036381
dm14012 FBgn0052726
dm14013 FBgn0052715
dm11530 FBgn0038915
dm11531 FBgn0095860
dm12889 FBgn0033000
dm12888 FBgn0034290
dm8886 FBgn0000360
dm14004 FBgn0014391
dm140 FBgn0004367
dm12883 FBgn0036586
dm12882 FBgn0023534
dm12881 FBgn0022238
dm12880 FBgn0035572
dm12887 FBgn0051909
dm12886 FBgn0035737
dm12885 FBgn0035377
dm9457 FBgn0050088
dm9456 FBgn0010421
dm9455 FBgn0028850
dm9454 FBgn0038983
dm9453 FBgn0030673
dm9452 FBgn0032626
dm9451 FBgn0050404
dm9450 FBgn0031249
dm9459 FBgn0051954
dm9189 FBgn0250842
dm5746 FBgn0011746
dm5745 FBgn0040395
dm5744 FBgn0051358
dm5743 FBgn0052406
dm5742 FBgn0004242
dm5741 FBgn0030956
dm5741 FBgn0030959
dm9181 FBgn0038109
dm9183 FBgn0032260
dm9182 FBgn0036156
dm9185 FBgn0037848
dm9184 FBgn0013343
dm5749 FBgn0035050
dm5748 FBgn0086711
dm11301 FBgn0034803
dm1065 FBgn0000352
dm7551 FBgn0037372
dm14006 FBgn0040775
dm9981 FBgn0035980
dm9980 FBgn0035907
dm9983 FBgn0052679
dm9982 FBgn0030776
dm9985 FBgn0040341
dm9984 FBgn0039681
dm9987 FBgn0035343
dm9986 FBgn0039751
dm9989 FBgn0036300
dm9988 FBgn0037650
dm9238 FBgn0036670
dm6060 FBgn0039028
dm11150 FBgn0037433
dm5503 FBgn0030949
dm1238 FBgn0040506
dm8881 FBgn0033905
dm13592 FBgn0052504
dm13593 FBgn0052194
dm13590 FBgn0040821
dm13591 FBgn0040699
dm5545 FBgn0039882
dm13594 FBgn0069949
dm13595 FBgn0033624
dm13598 FBgn0036277
dm13599 FBgn0035271
dm8880 FBgn0036356
dm1156 FBgn0032647
dm1157 FBgn0039560
dm4434 FBgn0029769
dm1155 FBgn0035357
dm1153 FBgn0033864
dm1151 FBgn0050372
dm1408 FBgn0036781
dm1409 FBgn0051716
dm4438 FBgn0030659
dm1159 FBgn0051510
dm2175 FBgn0031174
dm2174 FBgn0052645
dm2177 FBgn0039632
dm2176 FBgn0261647
dm2171 FBgn0035693
dm2170 FBgn0003023
dm2173 FBgn0038837
dm2172 FBgn0033757
dm5547 FBgn0051262
dm13378 FBgn0029815
dm13379 FBgn0051880
dm13376 FBgn0030124
dm13377 FBgn0058157
dm13374 FBgn0052856
dm13375 FBgn0050479
dm13372 FBgn0032145
dm13370 FBgn0050017
dm13371 FBgn0036532
dm3378 FBgn0262526
dm3379 FBgn0034735
dm3808 FBgn0030400
dm3809 FBgn0036838
dm3374 FBgn0037440
dm3375 FBgn0038499
dm3377 FBgn0261439
dm3370 FBgn0038704
dm3371 FBgn0038286
dm3372 FBgn0030541
dm3373 FBgn0037993
dm1233 FBgn0030170
dm9959 FBgn0037646
dm2401 FBgn0000037
dm5541 FBgn0031428
dm860 FBgn0039972
dm862 FBgn0037336
dm863 FBgn0030687
dm864 FBgn0039431
dm865 FBgn0034728
dm866 FBgn0004513
dm867 FBgn0004512
dm868 FBgn0025388
dm869 FBgn0002968
dm5540 FBgn0001185
dm6068 FBgn0052221
dm3578 FBgn0037135
dm3579 FBgn0039789
dm11059 FBgn0030157
dm11058 FBgn0052263
dm8469 FBgn0039531
dm8468 FBgn0032014
dm8465 FBgn0025457
dm8464 FBgn0033412
dm11053 FBgn0033092
dm8466 FBgn0042125
dm8461 FBgn0015834
dm8460 FBgn0036843
dm8463 FBgn0051673
dm8462 FBgn0035374
dm8304 FBgn0026570
dm12483 FBgn0061435
dm5542 FBgn0011818
dm11246 FBgn0028873
dm10179 FBgn0032292
dm8307 FBgn0050053
dm2405 FBgn0038304
dm8300 FBgn0031417
dm11235 FBgn0087005
dm11234 FBgn0263512
dm11237 FBgn0030545
dm11236 FBgn0003270
dm11230 FBgn0010039
dm11232 FBgn0040629
dm8303 FBgn0031418
dm11239 FBgn0035611
dm11238 FBgn0037345
dm11949 FBgn0033353
dm11948 FBgn0015374
dm316 FBgn0261788
dm314 FBgn0019968
dm315 FBgn0032363
dm313 FBgn0028496
dm310 FBgn0028901
dm311 FBgn0078689
dm8601 FBgn0031542
dm8600 FBgn0030850
dm8603 FBgn0037491
dm8602 FBgn0038355
dm8605 FBgn0030348
dm8604 FBgn0020376
dm318 FBgn0032517
dm319 FBgn0044452
dm8308 FBgn0002865
dm8309 FBgn0263106
dm5426 FBgn0035286
dm8424 FBgn0037534
dm5691 FBgn0039177
dm13523 FBgn0039161
dm12409 FBgn0051997
dm7176 FBgn0034938
dm5424 FBgn0050345
dm12156 FBgn0028667
dm10544 FBgn0050395
dm10545 FBgn0040099
dm10546 FBgn0037204
dm10547 FBgn0261373
dm10541 FBgn0033130
dm10015 FBgn0058385
dm10018 FBgn0050025
dm10018 FBgn0010359
dm10018 FBgn0050031
dm10019 FBgn0030777
dm10548 FBgn0035709
dm10549 FBgn0029506
dm11396 FBgn0030935
dm11397 FBgn0030903
dm304 FBgn0016075
dm7494 FBgn0004181
dm7497 FBgn0260484
dm7496 FBgn0037922
dm11114 FBgn0052196
dm7490 FBgn0040005
dm7493 FBgn0038842
dm7492 FBgn0260398
dm7499 FBgn0022382
dm7498 FBgn0030477
dm5422 FBgn0038649
dm2563 FBgn0000289
dm1239 FBgn0016975
dm4608 FBgn0035767
dm9351 FBgn0030528
dm4605 FBgn0038855
dm1232 FBgn0032940
dm4607 FBgn0039151
dm4606 FBgn0033342
dm4600 FBgn0038926
dm4603 FBgn0038730
dm4603 FBgn0038731
dm4602 FBgn0038722
dm13970 FBgn0058000
dm2560 FBgn0261268
dm7956 FBgn0033475
dm13971 FBgn0051563
dm7957 FBgn0032551
dm13972 FBgn0040923
dm9355 FBgn0004363
dm10445 FBgn0052829
dm7001 FBgn0026396
dm9356 FBgn0029134
dm10444 FBgn0005672
dm13045 FBgn0038204
dm7006 FBgn0039052
dm10915 FBgn0052741
dm8726 FBgn0036759
dm7007 FBgn0032047
dm1097 FBgn0003499
dm1096 FBgn0028581
dm1094 FBgn0036483
dm1093 FBgn0027509
dm1092 FBgn0034113
dm1091 FBgn0026206
dm1090 FBgn0259214
dm10913 FBgn0053339
dm13977 FBgn0039987
dm9604 FBgn0023129
dm1099 FBgn0033460
dm1098 FBgn0002645
dm10443 FBgn0034288
dm9602 FBgn0001967
dm8727 FBgn0052755
dm2566 FBgn0039631
dm3719 FBgn0032924
dm9600 FBgn0036738
dm9601 FBgn0040060
dm8724 FBgn0033949
dm2567 FBgn0039846
dm3710 FBgn0010548
dm3711 FBgn0021953
dm2564 FBgn0038385
dm2286 FBgn0039282
dm13163 FBgn0052070
dm8432 FBgn0004888
dm13160 FBgn0039832
dm13167 FBgn0031746
dm13166 FBgn0052710
dm13165 FBgn0040965
dm13164 FBgn0032386
dm2760 FBgn0261244
dm2762 FBgn0039201
dm2763 FBgn0037554
dm2765 FBgn0262475
dm2766 FBgn0034792
dm2767 FBgn0035443
dm3498 FBgn0026787
dm12562 FBgn0035334
dm12564 FBgn0031436
dm8722 FBgn0030737
dm4925 FBgn0027515
dm3491 FBgn0036180
dm3492 FBgn0011244
dm3497 FBgn0001323
dm6474 FBgn0032424
dm6476 FBgn0036619
dm6477 FBgn0052095
dm6470 FBgn0028480
dm6471 FBgn0039196
dm6472 FBgn0020513
dm6473 FBgn0033751
dm4920 FBgn0027492
dm6478 FBgn0031733
dm6479 FBgn0039296
dm4921 FBgn0004057
dm5264 FBgn0032036
dm5265 FBgn0014179
dm5266 FBgn0037004
dm5260 FBgn0002036
dm5262 FBgn0023550
dm5263 FBgn0033072
dm5268 FBgn0036762
dm5269 FBgn0038211
dm11651 FBgn0030291
dm11833 FBgn0050503
dm11832 FBgn0000358
dm8917 FBgn0033097
dm419 FBgn0016920
dm418 FBgn0031170
dm8720 FBgn0035971
dm8916 FBgn0051422
dm12788 FBgn0034534
dm12789 FBgn0034579
dm411 FBgn0263490
dm410 FBgn0038397
dm413 FBgn0034246
dm414 FBgn0037989
dm417 FBgn0028573
dm416 FBgn0005674
dm4461 FBgn0029660
dm6519 FBgn0035287
dm6518 FBgn0038909
dm8913 FBgn0037165
dm4460 FBgn0040350
dm6512 FBgn0041243
dm6511 FBgn0038039
dm6517 FBgn0033980
dm6516 FBgn0020767
dm6515 FBgn0051821
dm6514 FBgn0051823
dm13787 FBgn0040941
dm13786 FBgn0035926
dm4462 FBgn0039596
dm13783 FBgn0040811
dm13782 FBgn0047330
dm13781 FBgn0040795
dm13780 FBgn0050065
dm13789 FBgn0040814
dm13788 FBgn0035743
dm5428 FBgn0261089
dm4467 FBgn0036785
dm11656 FBgn0028858
dm7705 FBgn0019948
dm7704 FBgn0027608
dm7707 FBgn0001215
dm7701 FBgn0038220
dm7703 FBgn0038294
dm7702 FBgn0039635
dm7709 FBgn0029003
dm7708 FBgn0030247
dm3635 FBgn0030596
dm3634 FBgn0033742
dm3637 FBgn0038300
dm8858 FBgn0030562
dm8859 FBgn0032615
dm3632 FBgn0036764
dm8854 FBgn0058044
dm8855 FBgn0037700
dm8857 FBgn0028897
dm8850 FBgn0034713
dm8852 FBgn0031155
dm8853 FBgn0029826
dm11654 FBgn0040502
dm3701 FBgn0039875
dm7649 FBgn0027546
dm7640 FBgn0260943
dm7641 FBgn0041245
dm7642 FBgn0050350
dm7644 FBgn0001145
dm7646 FBgn0034082
dm7647 FBgn0032119
dm5638 FBgn0030999
dm8577 FBgn0260743
dm7174 FBgn0051661
dm8576 FBgn0030090
dm2737 FBgn0036134
dm11558 FBgn0053541
dm11559 FBgn0035806
dm8148 FBgn0259995
dm8149 FBgn0039836
dm8142 FBgn0035309
dm5463 FBgn0040323
dm11552 FBgn0052544
dm5461 FBgn0032693
dm5466 FBgn0052086
dm5467 FBgn0033996
dm5465 FBgn0038236
dm10975 FBgn0030577
dm10974 FBgn0039670
dm10977 FBgn0038529
dm10976 FBgn0011294
dm10971 FBgn0036638
dm10970 FBgn0052319
dm10973 FBgn0263097
dm10972 FBgn0037431
dm10978 FBgn0029947
dm9431 FBgn0031440
dm9430 FBgn0033934
dm9432 FBgn0028836
dm9434 FBgn0031312
dm9437 FBgn0000617
dm9436 FBgn0263353
dm9439 FBgn0034204
dm9438 FBgn0051561
dm5721 FBgn0026318
dm5720 FBgn0031849
dm5723 FBgn0037108
dm5722 FBgn0036360
dm5724 FBgn0029958
dm5727 FBgn0050118
dm5729 FBgn0039743
dm5728 FBgn0178191
dm2241 FBgn0027932
dm1860 FBgn0022772
dm1315 FBgn0052686
dm6289 FBgn0034267
dm6288 FBgn0035777
dm428 FBgn0039709
dm6283 FBgn0002413
dm6282 FBgn0250814
dm6281 FBgn0003345
dm6280 FBgn0033963
dm6287 FBgn0052241
dm6284 FBgn0020415
dm5099 FBgn0034435
dm8098 FBgn0016041
dm5093 FBgn0034053
dm5091 FBgn0052720
dm5090 FBgn0020912
dm5097 FBgn0028527
dm5096 FBgn0033206
dm5095 FBgn0037817
dm10044 FBgn0039203
dm10207 FBgn0033358
dm10206 FBgn0036665
dm10205 FBgn0037288
dm10204 FBgn0039870
dm10203 FBgn0037696
dm10202 FBgn0031775
dm10201 FBgn0030791
